id,event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,description,veh_type,veh_no,corridor,priority,client_id,police_station,zone,junction,day_of_week,day_name,hour,minute,month,month_name,date,week_of_year,year,week_id,hour_ist,time_bucket,time_bucket_ist,is_named_corridor,cause_severity,corridor_id,event_cause_id,zone_id,veh_type_id,time_bucket_ist_id,time_bucket_id,risk_weight,weeks_present,recurrence_score
FKID003669,unplanned,12.8751717,77.6258361,"Begur Koppa Road, Arundathi Nagar, Begur, Bengaluru, Karnataka. Pin-560114 (India)",pot_holes,False,2024-01-16 20:25:26.489000+00:00,,active,yes,2 feet depth 4feet length,unknown,,Non-corridor,Low,1,Hulimavu,South Zone 1,,1.0,Tuesday,20.0,25.0,1.0,January,2024-01-16,3,2024,3_2024,1,evening,midnight,0,1.0,11,5,6,10,3,3,1.0,21.0,0.913
FKID003670,unplanned,13.1410304,77.6175473,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,2024-04-03 20:18:23.041000+00:00,,closed,no,"Tyre Burst of hgv on [LOCATION] road towards city near Hunsamaranahalli Indian oil petrol pump, there is no problem of traffic conjunction.",heavy_vehicle,FKN00GL1866,Bellary Road 2,High,1,Chikkajala,North Zone 2,,2.0,Wednesday,20.0,18.0,4.0,April,2024-04-03,14,2024,14_2024,1,evening,midnight,1,1.0,3,11,5,2,3,3,1.5,14.0,0.6087
FKID003671,unplanned,12.9112375,77.6266187,"Hosur Road, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-04-03 18:25:37.226000+00:00,,closed,yes,vehicle off road in the road left side traffic no problem,private_bus,FKN00GL1867,Hosur Road,High,1,HSR Layout,South Zone 1,,2.0,Wednesday,18.0,25.0,4.0,April,2024-04-03,14,2024,14_2024,23,evening,night,1,1.0,7,11,6,6,5,5,1.5,1.0,0.0435
FKID003672,unplanned,12.8775979,77.6253623,"Begur Koppa Road, Lake View Circle, Begur, Bengaluru, Karnataka. Pin-560068 (India)",pot_holes,False,2024-01-16 23:06:02.351000+00:00,,active,yes,Bad road condition sir,unknown,,Non-corridor,Low,1,Hulimavu,South Zone 1,,1.0,Tuesday,23.0,6.0,1.0,January,2024-01-16,3,2024,3_2024,4,night,midnight,0,1.0,11,5,6,10,3,3,1.0,21.0,0.913
FKID003673,unplanned,13.0013754,77.7576431,"Whitefield Main Road, Sri Sathya Sai Gokulam, Sai Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",construction,False,2024-04-03 20:37:23.289000+00:00,,closed,yes,slow moving traffic Belathur towards [LOCATION],unknown,,Non-corridor,Low,1,Mahadevapura,Unknown,,2.0,Wednesday,20.0,37.0,4.0,April,2024-04-03,14,2024,14_2024,2,evening,midnight,0,1.5,11,2,8,10,3,3,1.0,21.0,0.913
FKID003674,unplanned,12.9116008,77.6264655,"Hosur Road, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-04-03 18:15:48.107000+00:00,,closed,yes,vehicle side of the road no traffic problem,private_bus,FKN00GL1867,Hosur Road,High,1,HSR Layout,South Zone 1,,2.0,Wednesday,18.0,15.0,4.0,April,2024-04-03,14,2024,14_2024,23,evening,night,1,1.0,7,11,6,6,5,5,1.5,1.0,0.0435
FKID003675,unplanned,12.9113724,77.626413,"Hosur Road, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-04-03 18:17:56.558000+00:00,,closed,yes,no traffic problems,private_bus,FKN00GL1867,Hosur Road,High,1,HSR Layout,South Zone 1,,2.0,Wednesday,18.0,17.0,4.0,April,2024-04-03,14,2024,14_2024,23,evening,night,1,1.0,7,11,6,6,5,5,1.5,1.0,0.0435
FKID003676,unplanned,13.0505275,77.5429039,"H Mount Estate Road, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-04-03 21:18:39.571000+00:00,,active,yes,tree falls,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,21.0,18.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003677,unplanned,12.9880008,77.549979,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",water_logging,False,2024-04-03 21:04:06.478000+00:00,,active,yes,,unknown,,West of Chord Road,High,1,Vijayanagara,West Zone 1,,2.0,Wednesday,21.0,4.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,1,1.5,21,13,9,10,3,3,1.5,9.0,0.3913
FKID003678,unplanned,13.0011314,77.5331004,"16th C Main Road, Karnataka Layout Stage 1, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",others,False,2024-04-03 21:10:34.720000+00:00,,closed,yes,one said down,unknown,,Non-corridor,Low,1,Rajajinagar,Unknown,,2.0,Wednesday,21.0,10.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,0.8,11,4,8,10,3,3,1.0,21.0,0.913
FKID003679,unplanned,12.9170102,77.5858475,"11th Main Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",pot_holes,False,2024-04-03 21:09:13.577000+00:00,,active,yes,bad road,unknown,,Non-corridor,Low,1,Jayanagara,Unknown,,2.0,Wednesday,21.0,9.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.0,11,5,8,10,3,3,1.0,21.0,0.913
FKID003680,unplanned,13.0493069,77.5447631,"D Rajgopal Circle, HMT Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",water_logging,False,2024-04-03 21:16:02.792000+00:00,,active,yes,Water logging,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,21.0,16.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.5,11,13,8,10,3,3,1.0,21.0,0.913
FKID003681,unplanned,13.049291,77.5445025,"HMT Main Road, HMT Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-04-03 21:13:15.788000+00:00,,active,yes,tree falls,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,21.0,13.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003682,unplanned,13.0198398,77.5322518,"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",tree_fall,True,2024-04-03 21:06:15.951000+00:00,,closed,yes,,unknown,,Non-corridor,Low,1,Rajajinagar,Unknown,,2.0,Wednesday,21.0,6.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003683,unplanned,12.9641033,77.5825436,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,False,2024-04-03 21:19:02.440000+00:00,,closed,yes,SJP road chamber open chamber open Traffic no problem water in main road,unknown,,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,21.0,19.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,1,1.5,10,13,9,10,3,3,1.5,19.0,0.8261
FKID003684,unplanned,12.9664808,77.5871217,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-04-03 21:06:25.666000+00:00,,closed,yes,,bmtc_bus,FKN00GL1868,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,21.0,6.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,1,1.0,10,11,9,1,3,3,1.5,19.0,0.8261
FKID003685,unplanned,13.0505275,77.5429039,"H Mount Estate Road, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-04-03 21:18:39.571000+00:00,,closed,no,tree falls,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,21.0,18.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003686,unplanned,13.0505856,77.542888,"H Mount Estate Road, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-04-03 21:19:46.217000+00:00,,active,yes,tree falls,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,21.0,19.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003687,unplanned,12.9734924,77.5800572,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-04-03 21:36:31.983000+00:00,,closed,yes,breakdown,bmtc_bus,FKN00GL1869,Non-corridor,Low,1,Upparpet,Unknown,,2.0,Wednesday,21.0,36.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.0,11,11,8,1,3,3,1.0,21.0,0.913
FKID003688,unplanned,13.0196287,77.5323874,"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",tree_fall,True,2024-04-03 21:34:33.760000+00:00,,closed,yes,tree fall in [LOCATION] samadi service road,unknown,,Non-corridor,Low,1,Rajajinagar,Unknown,,2.0,Wednesday,21.0,34.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003689,unplanned,12.993329,77.5848089,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-04-03 21:31:02.061000+00:00,,closed,yes,ಬಿಎಂಟಿಸಿ ಬಸ್ ಫ್ರಂಟ್ ವ್ಹಿಲ್ ಪಂಚರ್ ಆಗಿದೆ ಸರ್. 50 ನಂಬರ್ ಡೀಪೋ ಟ್ರಾಫಿಕ್ ಏನೂ [PERSON] ಇಲ್ಲಾ ಸರ್ ಸೈಡ್ನಲ್ಲಿ ಇದೆ. 20 ನಿಮಿಷದಲ್ಲಿ ರೆಡಿ ಆಗುತ್ತದೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,unknown,,Bellary Road 1,High,1,High ground,North Zone 1,,2.0,Wednesday,21.0,31.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,1,0.8,2,4,4,10,3,3,1.5,11.0,0.4783
FKID003690,unplanned,13.0547137,77.5360817,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",tree_fall,False,2024-04-03 22:10:57.523000+00:00,,active,yes,,unknown,,Non-corridor,Low,1,Jalahalli,Unknown,,2.0,Wednesday,22.0,10.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003691,unplanned,13.0102206,77.5805164,"9th Main Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",tree_fall,False,2024-04-03 22:15:47.863000+00:00,,active,yes,tree fall 10th main 4th cross towards maruti,unknown,,Non-corridor,Low,1,Sadashivanagar,Unknown,,2.0,Wednesday,22.0,15.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003692,unplanned,12.9600517,77.5158133,"3rd Cross Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-04-03 22:06:01.518000+00:00,,closed,yes,nammurthindi towords Nagabhavi HGV lorry offraoad traffic slow moving sir.....,heavy_vehicle,FKN00GL1870,Non-corridor,Low,1,Byatarayanapura,Unknown,,2.0,Wednesday,22.0,6.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.0,11,11,8,2,3,3,1.0,21.0,0.913
FKID003693,unplanned,12.8970624,77.5999432,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-04-03 21:57:39.937000+00:00,,closed,yes,infrontof iimb bmtc bus off road due wheel jam no problem to traffic from [LOCATION] to hsbc junction sir,bmtc_bus,FKN00GL1871,Bannerghata Road,High,1,Mico Layout,South Zone 2,,2.0,Wednesday,21.0,57.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,1,1.0,1,11,7,1,3,3,1.5,10.0,0.4348
FKID003694,unplanned,13.0325272,77.5744129,"2nd Main Road, AECS Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 21:58:25.085000+00:00,,closed,yes,traffic no problem sir,unknown,,Non-corridor,Low,1,Kodigehalli,Unknown,,2.0,Wednesday,21.0,58.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003695,unplanned,13.0324833,77.5743917,"2nd Main Road, AECS Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:27:54.206000+00:00,,closed,yes,traffic no problem sir,unknown,,Non-corridor,Low,1,Kodigehalli,Unknown,,2.0,Wednesday,22.0,27.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003696,unplanned,13.0272314,77.5779974,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:11:51.215000+00:00,,closed,yes,tree fall down,unknown,,Non-corridor,Low,1,Kodigehalli,Unknown,,2.0,Wednesday,22.0,11.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003697,unplanned,13.0277221,77.574755,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:34:58.268000+00:00,,active,yes,traffic no problem sir,unknown,,Non-corridor,Low,1,Sadashivanagar,Unknown,,2.0,Wednesday,22.0,34.0,4.0,April,2024-04-03,14,2024,14_2024,4,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003698,unplanned,13.01293275,77.69960033,"MBT Road, KR Puram Extension, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2024-01-30 00:46:11.830000+00:00,,closed,no,Technical issue Eicher off road in [LOCATION] pura traffic police station opposite sir,heavy_vehicle,FKN00GL1872,Non-corridor,Low,1,K.R. Pura,Unknown,,1.0,Tuesday,0.0,46.0,1.0,January,2024-01-30,5,2024,5_2024,6,midnight,early_morning,0,1.0,11,11,8,2,1,1,1.0,20.0,0.8696
FKID003699,unplanned,12.9995738,77.5839076,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-01-30 01:37:40.358000+00:00,,closed,yes,Due to tyre puncture incoming side pg halli,bmtc_bus,FKN00GL1873,Bellary Road 1,High,1,Sadashivanagar,North Zone 1,,1.0,Tuesday,1.0,37.0,1.0,January,2024-01-30,5,2024,5_2024,7,midnight,early_morning,1,1.0,2,11,4,1,1,1,1.5,12.0,0.5217
FKID003700,unplanned,12.985619,77.5252572,"3rd Main Road, Vinayaka Nagar, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,2024-04-03 20:21:03.619000+00:00,,closed,yes,,lcv,FKN00GL1874,Magadi Road,High,1,Kamakshipalya,West Zone 2,,2.0,Wednesday,20.0,21.0,4.0,April,2024-04-03,14,2024,14_2024,1,evening,midnight,1,1.0,9,11,10,4,3,3,1.5,10.0,0.4348
FKID003701,unplanned,12.9798655,77.5925818,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-04-03 22:42:58.089000+00:00,,closed,yes,,bmtc_bus,FKN00GL1875,CBD 2,High,1,Cubbon Park,Unknown,,2.0,Wednesday,22.0,42.0,4.0,April,2024-04-03,14,2024,14_2024,4,night,midnight,1,1.0,5,11,8,1,3,3,1.5,5.0,0.2174
FKID003702,unplanned,13.0276869,77.5747595,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:37:11.769000+00:00,,active,yes,traffic no problem sir,unknown,,Non-corridor,Low,1,Sadashivanagar,Unknown,,2.0,Wednesday,22.0,37.0,4.0,April,2024-04-03,14,2024,14_2024,4,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003703,unplanned,13.0281595,77.5809735,"60 Feet Road, D Type Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",tree_fall,False,2024-04-03 22:56:27.469000+00:00,,closed,yes,traffic no problem sir,unknown,,Non-corridor,Low,1,Kodigehalli,Unknown,,2.0,Wednesday,22.0,56.0,4.0,April,2024-04-03,14,2024,14_2024,4,night,midnight,0,1.2,11,10,8,10,3,3,1.0,21.0,0.913
FKID003704,planned,12.96417661,77.56987194,"Sultan Road, Cottonpete, Cheluvadi Palya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",public_event,True,,2024-04-05 00:05:46+00:00,closed,yes,[PERSON] festival at [LOCATION] road BGS Flyover,unknown,,Mysore Road,High,1,Chamarajpet,West Zone 1,,,,,,,,NaT,0,0,0_0,5,unknown,early_morning,1,1.0,10,8,9,10,1,1,1.5,,
FKID003705,unplanned,13.0036787,77.5834546,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-04-03 19:59:48.480000+00:00,,closed,yes,with in 2 hours remove the vehicle,truck,FKN00GL1876,Bellary Road 1,High,1,Sadashivanagar,North Zone 1,,2.0,Wednesday,19.0,59.0,4.0,April,2024-04-03,14,2024,14_2024,1,evening,midnight,1,1.0,2,11,4,9,3,3,1.5,11.0,0.4783
FKID003706,planned,12.98306392,77.61063549,"Rakhra Sports, 22, Veerapillai Street, Commercial Street Market, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",construction,True,,2024-05-30 11:35:46+00:00,active,yes,Culvert Work By GBA,unknown,,CBD 1,High,1,Shivajinagar,Unknown,,,,,,,,NaT,0,0,0_0,5,unknown,early_morning,1,1.5,4,2,8,10,1,1,1.5,,
FKID003707,planned,12.97736496,77.60867728,"Kamaraja Road Circle, Cubbon Road, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",construction,True,,2024-05-30 10:35:46+00:00,active,yes,Culvert Work By GBA road closure,unknown,,Old Madras Road,High,1,Shivajinagar,East Zone 1,,,,,,,,NaT,0,0,0_0,5,unknown,early_morning,1,1.5,18,2,2,10,1,1,1.5,,
FKID003708,unplanned,12.957204,77.5522497,"Ashwath Katte Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-04-03 21:18:09.669000+00:00,,closed,yes,wheel jam,auto,FKN00GL1877,Mysore Road,High,1,Chamarajpet,West Zone 1,,2.0,Wednesday,21.0,18.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,1,1.0,10,11,9,0,3,3,1.5,19.0,0.8261
FKID003709,unplanned,13.0160943,77.5627199,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-04-03 20:55:34.180000+00:00,,closed,yes,,taxi,FKN00GL1878,Tumkur Road,High,1,Sadashivanagar,West Zone 1,,2.0,Wednesday,20.0,55.0,4.0,April,2024-04-03,14,2024,14_2024,2,evening,midnight,1,1.0,19,11,9,8,3,3,1.5,14.0,0.6087
FKID003710,unplanned,12.9650958,77.5840776,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-04-03 20:58:45.156000+00:00,,closed,yes,vehicle off road at otc road in puncher traffic no problem,heavy_vehicle,FKN00GL1879,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,20.0,58.0,4.0,April,2024-04-03,14,2024,14_2024,2,evening,midnight,1,1.0,10,11,9,2,3,3,1.5,19.0,0.8261
FKID003711,unplanned,12.9176787,77.5766477,"45th Cross Road, Gelli Apartment, Block 8, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2024-04-03 21:21:56.687000+00:00,,closed,yes,vehicle break down,bmtc_bus,FKN00GL1078,Non-corridor,Low,1,Jayanagara,Unknown,,2.0,Wednesday,21.0,21.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,0,1.0,11,11,8,1,3,3,1.0,21.0,0.913
FKID003712,unplanned,13.1159263,77.6074683,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-04-04 00:15:03.099000+00:00,,closed,no,off-road at [LOCATION] main road towards airport due to tyre burst sir,private_bus,FKN00GL1880,Bellary Road 2,High,1,Yelahanka,North Zone 2,,3.0,Thursday,0.0,15.0,4.0,April,2024-04-04,14,2024,14_2024,5,midnight,early_morning,1,1.0,3,11,5,6,1,1,1.5,9.0,0.3913
FKID003713,unplanned,12.95385622,77.54328959,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-04-03 21:21:48.756000+00:00,,closed,yes,battery problem,lcv,FKN00GL1881,Mysore Road,High,1,Byatarayanapura,West Zone 1,,2.0,Wednesday,21.0,21.0,4.0,April,2024-04-03,14,2024,14_2024,2,night,midnight,1,1.0,10,11,9,4,3,3,1.5,19.0,0.8261
FKID003714,unplanned,12.9313365,77.6869884,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",pot_holes,False,2024-04-04 00:17:27.025000+00:00,,active,yes,ನಮಸ್ಕಾರ ಸರ್ ಜೆಪಿ ಮಾರ್ಗ ಜಂಕ್ಷನ್ ನಿಂದ ದೇವರ ಬಿಸ್ನಳ್ಳಿ ಕಡೆಗೆ ಬರುವ ರಸ್ತೆಯಲ್ಲಿ ವಜ್ರ ಎದುರುಗಡೆ ರಸ್ತೆಗೊಂಡೆಗಳು ಬಿದ್ದಿರುತ್ತದೆ ಸರ್,unknown,,ORR East 1,High,1,HAL Old Airport,East Zone 1,,3.0,Thursday,0.0,17.0,4.0,April,2024-04-04,14,2024,14_2024,5,midnight,early_morning,1,1.0,12,5,2,10,1,1,1.5,8.0,0.3478
FKID003715,unplanned,13.0570638,77.4713644,"Bangalore Nelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-04-03 22:21:25.534000+00:00,,closed,yes,no,lcv,FKN00GL1882,Non-corridor,Low,1,No Police Station,Unknown,,2.0,Wednesday,22.0,21.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,0,1.0,11,11,8,4,3,3,1.0,21.0,0.913
FKID003716,unplanned,12.9216517,77.6605383,"Outer Ring Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-04-03 22:28:56.065000+00:00,,closed,yes,[PERSON] to agar traffic slow moving sir,heavy_vehicle,FKN00GL1883,ORR East 1,High,1,Bellandur,East Zone 1,,2.0,Wednesday,22.0,28.0,4.0,April,2024-04-03,14,2024,14_2024,3,night,midnight,1,1.0,12,11,2,2,3,3,1.5,12.0,0.5217
FKID003717,unplanned,12.9168257,77.5648784,"Dr Rajkumar Puniya Bhoomi Road, Vijaya Colony, Yarab Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",debris,False,2024-04-04 01:28:56.846000+00:00,,active,no,ಕಸದ ರಾಶಿ ರಸ್ತೆಯಲ್ಲಿ ಇದೆ ತೆಗೆದಿರುವುದಿಲ್ಲ,unknown,,ORR West 1,High,1,Banashankari,West Zone 1,,3.0,Thursday,1.0,28.0,4.0,April,2024-04-04,14,2024,14_2024,6,midnight,early_morning,1,0.8,16,3,9,10,1,1,1.5,6.0,0.2609
FKID003718,unplanned,12.8583284,77.5894205,"1st Cross Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",accident,False,2024-04-03 23:36:40.727773+00:00,,closed,yes,,unknown,,Bannerghata Road,High,1,Hulimavu,South Zone 2,,2.0,Wednesday,23.0,36.0,4.0,April,2024-04-03,14,2024,14_2024,5,night,early_morning,1,3.0,1,0,7,10,1,1,3.0,2.0,0.087
FKID003719,unplanned,12.9312414,77.6867236,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",pot_holes,False,2024-04-04 02:19:19.555000+00:00,,closed,yes,jp morgan service road towards [LOCATION] service road potholes sir traffic slow moment sir,unknown,,ORR East 1,High,1,HAL Old Airport,East Zone 1,,3.0,Thursday,2.0,19.0,4.0,April,2024-04-04,14,2024,14_2024,7,midnight,early_morning,1,1.0,12,5,2,10,1,1,1.5,8.0,0.3478
FKID003720,unplanned,12.9639479,77.5839256,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-04-03 23:52:41.314000+00:00,,closed,yes,ಬೇರಿಂಗ್ ಕಟ್ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವದೇ ಸಮಸ್ಯೆ ಇಲ್ಲ,bmtc_bus,FKN00GL1884,Mysore Road,High,1,Halasuru Gate,West Zone 1,,2.0,Wednesday,23.0,52.0,4.0,April,2024-04-03,14,2024,14_2024,5,night,early_morning,1,1.0,10,11,9,1,1,1,1.5,13.0,0.5652
